activity__sum_values,activity__median,activity__mean,activity__length,activity__standard_deviation,activity__variance,activity__root_mean_square,activity__maximum,activity__absolute_maximum,activity__minimum
508592.0,91.0,353.18890380859375,1440.0,553.7962036132812,306690.21875,656.8353271484375,4228.0,4228.0,0.0
410037.0,129.0,284.7479248046875,1440.0,403.7384948730469,163004.765625,494.0507507324219,3853.0,3853.0,0.0
165400.0,0.0,114.86111450195312,1440.0,349.0328674316406,121823.953125,367.4466247558594,4935.0,4935.0,0.0
242201.0,12.0,168.1951446533203,1440.0,272.49908447265625,74255.75,320.22705078125,1782.0,1782.0,0.0
350027.0,131.0,243.07431030273438,1440.0,327.3209228515625,107138.9921875,407.7059020996094,3648.0,3648.0,0.0
413693.0,182.0,287.28680419921875,1440.0,340.82818603515625,116163.84375,445.7550354003906,2020.0,2020.0,0.0
334951.0,76.0,232.6048583984375,1440.0,351.0227966308594,123217.0,421.0962219238281,2759.0,2759.0,0.0
470564.0,102.0,326.7805480957031,1440.0,452.07476806640625,204371.59375,557.8145751953125,2593.0,2593.0,0.0
420045.0,157.0,291.6979064941406,1440.0,493.41680908203125,243460.140625,573.19091796875,8000.0,8000.0,0.0
348394.0,137.0,241.94027709960938,1440.0,297.6651916503906,88604.5703125,383.587890625,2084.0,2084.0,0.0
340892.0,123.5,236.73056030273438,1440.0,300.9784851074219,90588.0546875,382.92218017578125,1839.0,1839.0,0.0
378326.0,134.0,262.72637939453125,1440.0,352.74761962890625,124430.875,439.8363952636719,2150.0,2150.0,0.0
326282.0,90.0,226.584716796875,1440.0,330.9383850097656,109520.21875,401.0746154785156,2593.0,2593.0,0.0
275374.0,60.5,191.23194885253906,1440.0,284.0386962890625,80677.9765625,342.4143981933594,2288.0,2288.0,0.0
314675.0,121.0,218.52430725097656,1440.0,265.1280212402344,70292.875,343.5778503417969,1571.0,1571.0,0.0
413786.0,175.0,287.35137939453125,1440.0,340.4374694824219,115897.6640625,445.4980163574219,2935.0,2935.0,0.0
319265.0,80.0,221.71180725097656,1440.0,309.8808288574219,96026.1328125,381.02789306640625,2218.0,2218.0,0.0
63145.0,3.0,43.85069274902344,1440.0,172.73239135742188,29836.478515625,178.21156311035156,2020.0,2020.0,0.0
6136.0,5.0,4.261111259460449,1440.0,5.110978126525879,26.122095108032227,6.654259204864502,189.0,189.0,3.0
35398.0,5.0,24.58194351196289,1440.0,88.20073699951172,7779.3701171875,91.5622329711914,1522.0,1522.0,0.0
312012.0,52.0,216.6750030517578,1440.0,327.0150451660156,106938.84375,392.2842102050781,1894.0,1894.0,0.0
281455.0,73.0,195.45486450195312,1440.0,283.2895812988281,80252.9921875,344.17376708984375,2016.0,2016.0,0.0
311779.0,111.0,216.51319885253906,1440.0,292.66510009765625,85652.859375,364.0478515625,2016.0,2016.0,0.0
367490.0,76.0,255.20138549804688,1440.0,355.9994812011719,126735.640625,438.02215576171875,2430.0,2430.0,0.0
454429.0,277.0,315.57568359375,1440.0,361.9112243652344,130979.734375,480.1747131347656,2929.0,2929.0,0.0
364624.0,107.0,253.2111053466797,1440.0,332.2849426269531,110413.2890625,417.7668762207031,1725.0,1725.0,0.0
270351.0,32.0,187.74374389648438,1440.0,317.7610778808594,100972.109375,369.0797119140625,1836.0,1836.0,0.0
406624.0,94.0,282.3777770996094,1440.0,440.30126953125,193865.203125,523.0701904296875,4658.0,4658.0,0.0
365000.0,139.0,253.47222900390625,1440.0,317.3676452636719,100722.21875,406.16546630859375,2284.0,2284.0,0.0
326789.0,102.0,226.93679809570312,1440.0,302.58245849609375,91556.1484375,378.2280578613281,2146.0,2146.0,0.0
360336.0,91.0,250.23333740234375,1440.0,347.9035339355469,121036.859375,428.5482177734375,2214.0,2214.0,0.0
422108.0,58.0,293.13055419921875,1440.0,423.5187683105469,179368.15625,515.0667114257812,2668.0,2668.0,0.0
484936.0,134.0,336.7611083984375,1440.0,414.2248229980469,171582.203125,533.8447875976562,1894.0,1894.0,0.0
333669.0,73.0,231.71458435058594,1440.0,305.958251953125,93610.453125,383.799560546875,1620.0,1620.0,0.0
42880.0,0.0,29.77777862548828,1440.0,124.67745971679688,15544.4697265625,128.18418884277344,1146.0,1146.0,0.0
462.0,0.0,0.32083332538604736,1440.0,10.028285026550293,100.5665054321289,10.033415794372559,373.0,373.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
2674.0,0.0,1.8569444417953491,1440.0,22.695823669433594,515.1004028320312,22.77166175842285,425.0,425.0,0.0
292110.0,88.0,202.8541717529297,1440.0,298.9792175292969,89388.578125,361.3009948730469,2507.0,2507.0,0.0
356121.0,102.0,247.30624389648438,1440.0,372.6960144042969,138902.3125,447.2837219238281,2146.0,2146.0,0.0
381030.0,100.0,264.6041564941406,1440.0,391.6064147949219,153355.578125,472.62139892578125,3526.0,3526.0,0.0
393937.0,143.0,273.5673522949219,1440.0,359.5230712890625,129256.84375,451.7698059082031,2146.0,2146.0,0.0
449557.0,125.0,312.1923522949219,1440.0,447.71099853515625,200445.140625,545.8106079101562,3526.0,3526.0,0.0
328599.0,76.0,228.19375610351562,1440.0,338.85284423828125,114821.2421875,408.5261535644531,1894.0,1894.0,0.0
438684.0,122.5,304.64166259765625,1440.0,451.931640625,204242.21875,545.0217895507812,4517.0,4517.0,0.0
422513.0,113.5,293.41180419921875,1440.0,433.16290283203125,187630.09375,523.18310546875,4379.0,4379.0,0.0
499740.0,190.0,347.0416564941406,1440.0,414.0039367675781,171399.25,540.2195434570312,2586.0,2586.0,0.0
409887.0,184.0,284.64373779296875,1440.0,337.5545959472656,113943.109375,441.5486145019531,2507.0,2507.0,0.0
493399.0,184.0,342.63818359375,1440.0,419.5865783691406,176052.890625,541.7138061523438,2356.0,2356.0,0.0
531474.0,212.0,369.07916259765625,1440.0,425.65411376953125,181181.421875,563.3833618164062,2507.0,2507.0,0.0
392594.0,88.0,272.6347351074219,1440.0,378.1922912597656,143029.40625,466.2179260253906,2214.0,2214.0,0.0
542573.0,157.0,376.78680419921875,1440.0,503.79193115234375,253806.3125,629.106201171875,3637.0,3637.0,0.0
41.0,0.0,0.02847222238779068,1440.0,1.080069661140442,1.1665503978729248,1.0804449319839478,41.0,41.0,0.0
26.0,0.0,0.01805555634200573,1440.0,0.6849222183227539,0.4691184163093567,0.6851601600646973,26.0,26.0,0.0
10995.0,0.0,7.635416507720947,1440.0,70.03922271728516,4905.4931640625,70.45418548583984,1428.0,1428.0,0.0
341054.0,3.0,236.84304809570312,1440.0,393.7383117675781,155029.859375,459.48284912109375,2741.0,2741.0,0.0
418492.0,154.0,290.61944580078125,1440.0,389.63250732421875,151813.484375,486.0793151855469,2741.0,2741.0,0.0
258195.0,35.0,179.3020782470703,1440.0,293.6411437988281,86225.1171875,344.0557556152344,2072.0,2072.0,0.0
305807.0,94.0,212.365966796875,1440.0,293.4081726074219,86088.359375,362.1983947753906,1886.0,1886.0,0.0
321809.0,86.5,223.4784698486328,1440.0,307.8071594238281,94745.2421875,380.37860107421875,2138.0,2138.0,0.0
284286.0,37.0,197.42083740234375,1440.0,308.8540344238281,95390.8203125,366.5594177246094,2072.0,2072.0,0.0
276316.0,42.0,191.8861083984375,1440.0,298.68841552734375,89214.765625,355.01416015625,1515.0,1515.0,0.0
493721.0,178.0,342.86181640625,1440.0,456.55865478515625,208445.796875,570.964111328125,2918.0,2918.0,0.0
275752.0,26.0,191.49444580078125,1440.0,328.71484375,108053.453125,380.425537109375,2347.0,2347.0,0.0
294338.0,41.0,204.40138244628906,1440.0,313.48980712890625,98275.8671875,374.24029541015625,2828.0,2828.0,0.0
304762.0,78.0,211.64027404785156,1440.0,303.58935546875,92166.5,370.0784912109375,1773.0,1773.0,0.0
321604.0,45.0,223.3361053466797,1440.0,332.1361083984375,110314.3984375,400.24169921875,1946.0,1946.0,0.0
300154.0,42.0,208.44027709960938,1440.0,315.6703186035156,99647.7578125,378.2791442871094,1886.0,1886.0,0.0
369951.0,101.0,256.9104309082031,1440.0,354.1789855957031,125442.7578125,437.54510498046875,2347.0,2347.0,0.0
81920.0,0.0,56.88888931274414,1440.0,151.1629638671875,22850.2421875,161.51344299316406,1614.0,1614.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
652.0,0.0,0.45277777314186096,1440.0,4.334197998046875,18.78527069091797,4.357783794403076,160.0,160.0,0.0
28221.0,0.0,19.597917556762695,1440.0,107.54581451416016,11566.1025390625,109.31687927246094,1515.0,1515.0,0.0
439121.0,88.0,304.94512939453125,1440.0,434.6182861328125,188893.046875,530.9280395507812,4379.0,4379.0,0.0
508291.0,148.0,352.9798583984375,1440.0,453.1242370605469,205321.578125,574.3834228515625,2507.0,2507.0,0.0
499976.0,223.0,347.20556640625,1440.0,429.50244140625,184472.359375,552.289794921875,3214.0,3214.0,0.0
516990.0,111.0,359.0208435058594,1440.0,486.7626037597656,236937.828125,604.8419189453125,3637.0,3637.0,0.0
538089.0,181.0,373.67291259765625,1440.0,455.8765563964844,207823.4375,589.4530029296875,3022.0,3022.0,0.0
670581.0,407.0,465.6812438964844,1440.0,480.11962890625,230514.84375,668.860107421875,3314.0,3314.0,0.0
565749.0,197.0,392.8812561035156,1440.0,489.6026916503906,239710.796875,627.7471923828125,3214.0,3214.0,0.0
491768.0,197.0,341.50555419921875,1440.0,401.6192321777344,161298.015625,527.18505859375,2080.0,2080.0,0.0
644389.0,235.0,447.49237060546875,1440.0,766.1021728515625,586912.5625,887.221435546875,8000.0,8000.0,0.0
419361.0,98.0,291.2229309082031,1440.0,407.9928894042969,166458.203125,501.2673645019531,4379.0,4379.0,0.0
501759.0,169.0,348.4437561035156,1440.0,474.6439514160156,225286.890625,588.8123168945312,4517.0,4517.0,0.0
361613.0,17.0,251.12013244628906,1440.0,374.7083740234375,140406.359375,451.07391357421875,2668.0,2668.0,0.0
546919.0,184.0,379.80487060546875,1440.0,477.327880859375,227841.90625,609.9948120117188,2586.0,2586.0,0.0
570950.0,184.0,396.4930419921875,1440.0,481.1894226074219,231543.25,623.4981689453125,2668.0,2668.0,0.0
13609.0,0.0,9.45069408416748,1440.0,66.14985656738281,4375.80322265625,66.82154083251953,809.0,809.0,0.0
160.0,0.0,0.1111111119389534,1440.0,3.9065663814544678,15.261260032653809,3.908146858215332,148.0,148.0,0.0
1059.0,0.0,0.7354166507720947,1440.0,9.397332191467285,88.30986022949219,9.426064491271973,268.0,268.0,0.0
2100.0,0.0,1.4583333730697632,1440.0,1.5118741989135742,2.2857635021209717,2.100595235824585,9.0,9.0,0.0
105.0,0.0,0.0729166641831398,1440.0,0.46198827028274536,0.2134331613779068,0.46770718693733215,3.0,3.0,0.0
2811.0,3.0,1.9520833492279053,1440.0,1.430251955986023,2.0456206798553467,2.419969081878662,3.0,3.0,0.0
4320.0,3.0,3.0,1440.0,0.0,0.0,3.0,3.0,3.0,3.0
33506.0,3.0,23.268054962158203,1440.0,110.38520050048828,12184.892578125,112.81088256835938,1300.0,1300.0,0.0
266794.0,0.0,185.2736053466797,1440.0,338.7305908203125,114738.421875,386.0889892578125,2415.0,2415.0,0.0
627406.0,293.0,435.6986083984375,1440.0,460.8472900390625,212380.21875,634.2030639648438,3506.0,3506.0,0.0
446734.0,141.0,310.23193359375,1440.0,404.4741516113281,163599.328125,509.7481689453125,2492.0,2492.0,0.0
273881.0,90.0,190.1951446533203,1440.0,240.6375274658203,57906.41796875,306.7256164550781,1882.0,1882.0,0.0
363016.0,20.0,252.09445190429688,1440.0,398.8085021972656,159048.21875,471.80487060546875,2415.0,2415.0,0.0
234202.0,30.0,162.64027404785156,1440.0,264.298828125,69853.875,310.3316650390625,1607.0,1607.0,0.0
533594.0,231.0,370.5513916015625,1440.0,399.551513671875,159641.421875,544.9309692382812,3097.0,3097.0,0.0
311914.0,104.5,216.60694885253906,1440.0,296.0134582519531,87623.96875,366.8004150390625,2131.0,2131.0,0.0
376610.0,96.0,261.53472900390625,1440.0,360.0341796875,129624.609375,445.0000305175781,3097.0,3097.0,0.0
178429.0,3.0,123.90902709960938,1440.0,226.67849731445312,51383.140625,258.3342590332031,1375.0,1375.0,0.0
308030.0,38.0,213.90972900390625,1440.0,317.8362731933594,101019.8984375,383.1152038574219,2131.0,2131.0,0.0
618209.0,303.0,429.3117980957031,1440.0,483.8760681152344,234136.046875,646.8729858398438,3002.0,3002.0,0.0
320390.0,131.0,222.49305725097656,1440.0,270.33026123046875,73078.453125,350.1165771484375,1659.0,1659.0,0.0
582123.0,303.0,404.2520751953125,1440.0,387.0439758300781,149803.046875,559.6630859375,2911.0,2911.0,0.0
26443.0,0.0,18.36319351196289,1440.0,107.60517883300781,11578.8740234375,109.16079711914062,1418.0,1418.0,0.0
41.0,0.0,0.02847222238779068,1440.0,0.8215130567550659,0.6748837232589722,0.822006344795227,30.0,30.0,0.0
94.0,0.0,0.06527777761220932,1440.0,1.5771510601043701,2.487405300140381,1.5785013437271118,52.0,52.0,0.0
3285.0,0.0,2.28125,1440.0,26.88802719116211,722.9660034179688,26.984628677368164,512.0,512.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
29591.0,0.0,20.549304962158203,1440.0,120.90214538574219,14617.328125,122.63605499267578,2003.0,2003.0,0.0
282009.0,65.0,195.83958435058594,1440.0,306.5227966308594,93956.21875,363.7435302734375,2497.0,2497.0,0.0
360961.0,96.5,250.6673583984375,1440.0,364.1628112792969,132614.5625,442.09576416015625,2497.0,2497.0,3.0
335839.0,85.0,233.22152709960938,1440.0,326.8107604980469,106805.265625,401.4941711425781,2275.0,2275.0,3.0
355376.0,54.5,246.7888946533203,1440.0,382.797607421875,146534.0,455.4544372558594,3200.0,3200.0,3.0
350065.0,107.0,243.10069274902344,1440.0,384.66851806640625,147969.859375,455.04705810546875,6128.0,6128.0,3.0
466229.0,129.0,323.7701416015625,1440.0,482.21368408203125,232530.046875,580.8245239257812,4361.0,4361.0,3.0
322395.0,74.0,223.8854217529297,1440.0,343.4013671875,117924.5,409.9380187988281,2828.0,2828.0,3.0
380345.0,116.0,264.12847900390625,1440.0,364.23516845703125,132667.25,449.9234313964844,2657.0,2657.0,3.0
290188.0,69.5,201.51943969726562,1440.0,319.4530029296875,102050.21875,377.7040100097656,4228.0,4228.0,3.0
422498.0,160.0,293.4013977050781,1440.0,381.0658874511719,145211.21875,480.9319763183594,2828.0,2828.0,3.0
365563.0,86.5,253.86318969726562,1440.0,370.2763671875,137104.578125,448.9444274902344,2420.0,2420.0,3.0
656161.0,205.0,455.6673583984375,1440.0,564.2645874023438,318394.5,725.27734375,2741.0,2741.0,3.0
226891.0,9.0,157.56320190429688,1440.0,299.4461669921875,89668.0078125,338.369873046875,2420.0,2420.0,4.0
379248.0,138.0,263.3666687011719,1440.0,350.85595703125,123099.8984375,438.7048034667969,2420.0,2420.0,4.0
117866.0,9.0,81.85138702392578,1440.0,197.42953491210938,38978.421875,213.72427368164062,1665.0,1665.0,4.0
184510.0,3.5,128.13194274902344,1440.0,208.6807403564453,43547.65234375,244.87843322753906,1234.0,1234.0,0.0
250196.0,84.0,173.74722290039062,1440.0,225.38084411621094,50796.5234375,284.57794189453125,1684.0,1684.0,0.0
232851.0,72.0,161.70208740234375,1440.0,222.28256225585938,49409.53515625,274.8764953613281,1633.0,1633.0,0.0
340857.0,124.0,236.7062530517578,1440.0,316.7266540527344,100315.78125,395.4056396484375,2297.0,2297.0,0.0
343830.0,132.0,238.7708282470703,1440.0,305.9296875,93592.9765625,388.07794189453125,1968.0,1968.0,0.0
273982.0,35.0,190.26527404785156,1440.0,313.2890319824219,98150.0234375,366.5390930175781,2160.0,2160.0,0.0
332485.0,93.0,230.89236450195312,1440.0,322.59222412109375,104065.7421875,396.7077331542969,2521.0,2521.0,0.0
341646.0,103.0,237.25416564941406,1440.0,326.0102844238281,106282.7109375,403.2024841308594,2031.0,2031.0,0.0
404359.0,132.0,280.80487060546875,1440.0,364.3033142089844,132716.90625,459.96551513671875,3035.0,3035.0,0.0
343245.0,120.0,238.3645782470703,1440.0,314.007080078125,98600.4453125,394.2310485839844,2031.0,2031.0,0.0
133618.0,2.0,92.79027557373047,1440.0,178.8443603515625,31985.3046875,201.48284912109375,1398.0,1398.0,0.0
184152.0,10.0,127.88333129882812,1440.0,235.21926879882812,55328.10546875,267.73541259765625,1968.0,1968.0,0.0
306108.0,105.5,212.5749969482422,1440.0,288.60614013671875,83293.5,358.443359375,3887.0,3887.0,0.0
335360.0,120.0,232.88888549804688,1440.0,301.8645935058594,91122.2265625,381.2603454589844,2682.0,2682.0,0.0
103708.0,2.0,72.01944732666016,1440.0,184.0972442626953,33891.79296875,197.6830596923828,1273.0,1273.0,0.0
475693.0,134.0,330.34234619140625,1440.0,710.0890502929688,504226.5,783.1682739257812,7182.0,7182.0,0.0
700194.0,134.0,486.2458190917969,1440.0,929.0831909179688,863195.625,1048.6326904296875,8000.0,8000.0,0.0
590898.0,178.0,410.3458251953125,1440.0,643.8436279296875,414534.65625,763.4908447265625,6964.0,6964.0,0.0
776998.0,130.0,539.5819702148438,1440.0,1079.511474609375,1165345.0,1206.852783203125,8000.0,8000.0,0.0
618061.0,238.5,429.2090148925781,1440.0,542.947021484375,294791.46875,692.1068115234375,4245.0,4245.0,0.0
578177.0,102.0,401.5118103027344,1440.0,605.3192138671875,366411.34375,726.3766479492188,8000.0,8000.0,0.0
500521.0,184.0,347.5840148925781,1440.0,493.8744812011719,243912.0,603.926025390625,4379.0,4379.0,0.0
493807.0,134.0,342.9215393066406,1440.0,507.79876708984375,257859.59375,612.74365234375,3314.0,3314.0,0.0
504621.0,111.0,350.4312438964844,1440.0,557.3172607421875,310602.5,658.3346557617188,3991.0,3991.0,0.0
429406.0,125.0,298.1986083984375,1440.0,457.064208984375,208907.6875,545.7381591796875,3214.0,3214.0,0.0
640176.0,204.0,444.5666809082031,1440.0,622.2230224609375,387161.5,764.7228393554688,4116.0,4116.0,0.0
406306.0,53.5,282.1569519042969,1440.0,492.547607421875,242603.15625,567.6405029296875,3418.0,3418.0,0.0
401593.0,102.0,278.884033203125,1440.0,425.40618896484375,180970.4375,508.6715393066406,2929.0,2929.0,0.0
487703.0,139.0,338.6826477050781,1440.0,490.6071472167969,240695.375,596.1554565429688,3637.0,3637.0,0.0
65084.0,0.0,45.19722366333008,1440.0,165.08238220214844,27252.19140625,171.1577606201172,2284.0,2284.0,0.0
398199.0,82.0,276.5270690917969,1440.0,415.28436279296875,172461.109375,498.92718505859375,3752.0,3752.0,0.0
550596.0,193.5,382.35833740234375,1440.0,475.51611328125,226115.578125,610.1749877929688,2839.0,2839.0,0.0
411280.0,107.0,285.6111145019531,1440.0,378.0967712402344,142957.171875,473.8468933105469,3418.0,3418.0,0.0
617947.0,259.0,429.1298522949219,1440.0,493.9621276855469,243998.578125,654.33251953125,2839.0,2839.0,0.0
516446.0,154.0,358.64306640625,1440.0,448.40673828125,201068.59375,574.1893920898438,3116.0,3116.0,0.0
566057.0,181.0,393.09515380859375,1440.0,483.0388488769531,233326.53125,622.7763061523438,2668.0,2668.0,0.0
426436.0,154.0,296.1361083984375,1440.0,384.5614318847656,147887.484375,485.37005615234375,2752.0,2752.0,0.0
479560.0,166.0,333.02777099609375,1440.0,436.51031494140625,190541.265625,549.04345703125,3637.0,3637.0,0.0
318695.0,73.0,221.31597900390625,1440.0,323.2242736816406,104473.921875,391.7329406738281,2356.0,2356.0,0.0
353920.0,64.0,245.77777099609375,1440.0,367.3421325683594,134940.234375,441.980712890625,3022.0,3022.0,0.0
510270.0,184.0,354.3541564941406,1440.0,448.202880859375,200885.828125,571.3604125976562,3022.0,3022.0,0.0
326014.0,21.0,226.3986053466797,1440.0,400.4844970703125,160387.828125,460.0480041503906,4658.0,4658.0,0.0
505488.0,143.0,351.0333251953125,1440.0,460.9084167480469,212436.578125,579.362548828125,2586.0,2586.0,0.0
397220.0,130.0,275.84722900390625,1440.0,377.63690185546875,142609.640625,467.6551208496094,3116.0,3116.0,0.0
64225.0,0.0,44.60069274902344,1440.0,153.49774169921875,23561.5546875,159.84609985351562,1672.0,1672.0,0.0
571096.0,211.0,396.5944519042969,1440.0,512.7437744140625,262906.15625,648.2232055664062,8000.0,8000.0,0.0
650619.0,381.0,451.8187561035156,1440.0,420.2216796875,176586.25,617.0303344726562,2911.0,2911.0,0.0
554231.0,231.0,384.88262939453125,1440.0,448.4294128417969,201088.9375,590.951416015625,2415.0,2415.0,0.0
560622.0,106.0,389.3208312988281,1440.0,517.1657104492188,267460.34375,647.3260498046875,4354.0,4354.0,0.0
518115.0,164.5,359.8020935058594,1440.0,495.67645263671875,245695.15625,612.4971313476562,3296.0,3296.0,0.0
493956.0,64.5,343.0249938964844,1440.0,523.6561889648438,274215.8125,626.0048217773438,3296.0,3296.0,0.0
599101.0,156.0,416.0423583984375,1440.0,572.4545288085938,327704.21875,707.6690063476562,4490.0,4490.0,0.0
600683.0,243.5,417.1409606933594,1440.0,486.7043762207031,236881.140625,641.0052490234375,3002.0,3002.0,0.0
418036.0,146.0,290.3027648925781,1440.0,381.2640075683594,145362.234375,479.2055358886719,2735.0,2735.0,0.0
422501.0,136.0,293.4034729003906,1440.0,377.4287109375,142452.421875,478.0564880371094,2269.0,2269.0,0.0
514759.0,181.0,357.4715270996094,1440.0,434.7670593261719,189022.40625,562.8572387695312,2651.0,2651.0,0.0
437394.0,151.0,303.7458190917969,1440.0,408.30322265625,166711.515625,508.8939514160156,3195.0,3195.0,0.0
421708.0,111.0,292.852783203125,1440.0,410.0509338378906,168141.765625,503.889404296875,3195.0,3195.0,0.0
497839.0,131.0,345.7215270996094,1440.0,471.2086486816406,222037.59375,584.4321899414062,3195.0,3195.0,0.0
426777.0,0.0,296.3729248046875,1440.0,568.2870483398438,322950.1875,640.9267578125,3847.0,3847.0,0.0
10.0,0.0,0.0069444444961845875,1440.0,0.263431578874588,0.06939619779586792,0.263523131608963,10.0,10.0,0.0
63.0,0.0,0.04374999925494194,1440.0,1.1037322282791138,1.2182247638702393,1.1045989990234375,38.0,38.0,0.0
153.0,0.0,0.10625000298023224,1440.0,2.921750783920288,8.536627769470215,2.9236819744110107,103.0,103.0,0.0
38.0,0.0,0.02638888917863369,1440.0,0.5898429751396179,0.34791475534439087,0.5904330015182495,18.0,18.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
5835.0,0.0,4.052083492279053,1440.0,36.18061447143555,1309.0367431640625,36.40681838989258,683.0,683.0,0.0
39739.0,0.0,27.596527099609375,1440.0,130.38343811035156,16999.841796875,133.27194213867188,1332.0,1332.0,0.0
394.0,0.0,0.2736110985279083,1440.0,7.210052013397217,51.9848518371582,7.215242385864258,231.0,231.0,0.0
403765.0,107.0,280.3923645019531,1440.0,371.34649658203125,137898.21875,465.3150329589844,2284.0,2284.0,0.0
402073.0,116.0,279.21734619140625,1440.0,372.04510498046875,138417.5625,465.1665344238281,2284.0,2284.0,0.0
377867.0,107.0,262.40765380859375,1440.0,378.41888427734375,143200.84375,460.49822998046875,2284.0,2284.0,0.0
422612.0,134.0,293.4805603027344,1440.0,386.0989074707031,149072.375,484.9775695800781,3116.0,3116.0,0.0
349658.0,79.0,242.81805419921875,1440.0,364.04364013671875,132527.78125,437.5938720703125,2284.0,2284.0,0.0
510181.0,143.0,354.2923583984375,1440.0,485.8750305175781,236074.53125,601.3298950195312,3869.0,3869.0,0.0
468900.0,148.0,325.625,1440.0,434.650146484375,188920.75,543.0951538085938,3116.0,3116.0,0.0
434466.0,134.0,301.7124938964844,1440.0,420.0500793457031,176442.0625,517.1774291992188,2507.0,2507.0,0.0
470784.0,120.0,326.9333190917969,1440.0,474.97900390625,225605.0625,576.619873046875,2839.0,2839.0,0.0
434193.0,104.5,301.5229187011719,1440.0,438.9187316894531,192649.640625,532.5089111328125,3116.0,3116.0,0.0
528002.0,190.0,366.6680603027344,1440.0,450.8564147949219,203271.515625,581.1342163085938,2752.0,2752.0,0.0
493171.0,181.0,342.4798583984375,1440.0,440.5246276855469,194061.953125,557.9913940429688,3314.0,3314.0,0.0
588251.0,184.0,408.50762939453125,1440.0,500.9036865234375,250904.515625,646.361328125,2752.0,2752.0,0.0
460611.0,77.5,319.8687438964844,1440.0,487.44378662109375,237601.4375,583.0244140625,2668.0,2668.0,0.0
459158.0,168.0,318.8597106933594,1440.0,450.8183288574219,203237.15625,552.1853637695312,3399.0,3399.0,0.0
483849.0,161.0,336.0062561035156,1440.0,464.4445495605469,215708.75,573.2442626953125,5750.0,5750.0,0.0
481339.0,188.0,334.26318359375,1440.0,412.8730773925781,170464.171875,531.2212524414062,3002.0,3002.0,0.0
396607.0,126.0,275.4215393066406,1440.0,374.7853698730469,140464.0625,465.1033020019531,2492.0,2492.0,0.0
461897.0,161.0,320.7618103027344,1440.0,412.39697265625,170071.265625,522.4552001953125,3296.0,3296.0,0.0
308528.0,53.0,214.25555419921875,1440.0,379.4939270019531,144015.640625,435.79937744140625,3195.0,3195.0,0.0
315584.0,84.5,219.15554809570312,1440.0,357.336669921875,127689.4921875,419.1880798339844,3002.0,3002.0,0.0
377905.0,121.0,262.43402099609375,1440.0,379.148681640625,143753.71875,461.1131286621094,3097.0,3097.0,0.0
409133.0,108.5,284.1201477050781,1440.0,445.148193359375,198156.90625,528.0919799804688,5750.0,5750.0,0.0
400591.0,146.0,278.1882019042969,1440.0,357.6775207519531,127933.2109375,453.12457275390625,2735.0,2735.0,0.0
544604.0,194.0,378.1972351074219,1440.0,474.9731750488281,225599.515625,607.1512451171875,3097.0,3097.0,0.0
409240.0,116.0,284.1944580078125,1440.0,394.36065673828125,155520.328125,486.0934143066406,3195.0,3195.0,0.0
403714.0,116.0,280.35693359375,1440.0,383.5503234863281,147110.84375,475.0903625488281,2492.0,2492.0,0.0
498749.0,158.5,346.3534851074219,1440.0,453.93499755859375,206056.984375,570.9796142578125,3616.0,3616.0,0.0
407936.0,116.0,283.28887939453125,1440.0,392.8395690917969,154322.9375,484.3299560546875,2735.0,2735.0,0.0
387422.0,136.0,269.0430603027344,1440.0,349.2261962890625,121958.9453125,440.8436279296875,2492.0,2492.0,0.0
427116.0,146.0,296.60833740234375,1440.0,395.4506530761719,156381.21875,494.3255310058594,3296.0,3296.0,0.0
441156.0,82.0,306.35833740234375,1440.0,470.902099609375,221748.796875,561.78662109375,4658.0,4658.0,0.0
460252.0,134.0,319.61944580078125,1440.0,460.3763732910156,211946.40625,560.4489135742188,3314.0,3314.0,0.0
409111.0,55.0,284.1048583984375,1440.0,433.2032165527344,187665.015625,518.0545654296875,2752.0,2752.0,0.0
421201.0,172.0,292.5007019042969,1440.0,375.98175048828125,141362.28125,476.360107421875,2752.0,2752.0,0.0
367280.0,107.0,255.05555725097656,1440.0,358.90362548828125,128811.8203125,440.30120849609375,2839.0,2839.0,0.0
337427.0,85.0,234.32431030273438,1440.0,338.1185607910156,114324.1640625,411.37823486328125,2430.0,2430.0,0.0
440423.0,166.0,305.84930419921875,1440.0,405.2138366699219,164198.25,507.6830139160156,3022.0,3022.0,0.0
360191.0,109.0,250.1326446533203,1440.0,363.7299499511719,132299.484375,441.43609619140625,3752.0,3752.0,0.0
392240.0,85.0,272.3888854980469,1440.0,415.8847351074219,172960.109375,497.147705078125,3418.0,3418.0,0.0
